participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.completionlink,session.config.real_world_currency_per_point,session.config.name,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.topic_number,my_survey_static.1.player.tmp_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.topic_number,my_survey_static.2.player.tmp_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.topic_number,my_survey_static.3.player.tmp_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.topic_number,my_survey_static.4.player.tmp_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
207,qjk3a9zg,457625,0,1,26,my_survey_static,Positioning,2025-07-21 16:02:30.455528,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,7,,0.0, ,1,1,,,,,,,,,,,,,,,,11,1,7,,0.0, ,,,,,,,,,,,,,,,,,,11,2,7,,0.0, ,,,,,,,,,,,,,,,,,,11,3,7,,0.0, ,,,,,,,,,,,,,,,,,,11,4,207,,0.0,,,,1,1,207,,0.0,,,,,1,1
208,gr77e0m2,689497,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:02:58.465367,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,8,,0.0,689497,2,2,0,21.67,1,9.66,4980521376,9,26,,44.49,3,1,79.91,0,1,28.45,11,1,8,,0.0,689497,3,23,1,303.95,1,2.61,5846029317,0,35,,25.54,3,1,13.41,0,0,4.83,11,2,8,,0.0,689497,1,231,0,13.98,1,1.77,7489321560,1,14,,28.1,3,1,54.07,0,0,4.35,11,3,8,,0.0,689497,4,2314,0,12.45,1,1.6,2345701968,3,45,,13.15,3,1,33.03,0,0,2.93,11,4,208,,0.0,Republican,Moderate,,1,1,208,,0.0,35-44,Male,,,1,1
209,2156185i,662807,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:04:18.637331,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,9,,0.0,662807,2,2,1,8.18,1,7.28,5190846732,0,25,,24.15,3,1,36.97,0,0,8.11,11,1,9,,0.0,662807,3,23,0,6.94,1,2.92,2473581069,7,30,,13.96,3,1,30.9,-2,0,5.2,11,2,9,,0.0,662807,4,234,1,4.33,1,4.95,6041729835,2,44,,21.23,3,1,53.29,-1,0,6.93,11,3,9,,0.0,662807,1,2341,1,7.97,1,4.96,6285791430,6,11,,12.54,3,1,30.44,-1,0,6.56,11,4,209,,0.0,Independent,,Center,1,1,209,,0.0,35-44,Male,,,1,1
210,owfggo2w,709815,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:04:27.624628,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,10,,0.0,709815,4,4,-1,17.65,1,14.83,7916352048,0,47,,18.28,3,1,47.4,1,1,13.89,11,1,10,,0.0,709815,1,41,1,32.3,1,6.98,6895174203,0,16,,2.99,3,1,14.92,-2,1,14.17,11,2,10,,0.0,709815,3,413,2,30.45,1,6.75,9571260843,1,35,,7.09,3,1,28.78,-1,1,15.73,11,3,10,,0.0,709815,2,4132,1,12.16,1,7.76,8417069325,0,28,,3.15,2,1,11.26,2,1,11.0,11,4,210,,0.0,Republican,Strong,,1,1,210,,0.0,35-44,Female,,,1,1
211,ghcrbvfr,231416,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:05:37.613042,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,11,,0.0,231416,3,3,2,119.9,1,12.54,4058927316,4,39,,52.54,2,0,51.74,2,1,16.61,11,1,11,,0.0,231416,2,32,2,14.48,1,10.25,7694012358,0,27,,22.46,2,1,12.79,2,1,19.07,11,2,11,,0.0,231416,4,324,2,10.62,1,4.27,1063278594,6,48,,11.61,2,1,13.54,2,1,10.45,11,3,11,,0.0,231416,1,3241,2,8.35,1,2.57,1582746093,2,18,,14.49,2,1,9.44,2,1,10.15,11,4,211,,0.0,Republican,Moderate,,1,1,211,,0.0,25-34,Male,,,1,1
212,l4xxnkc4,149613,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:05:44.567338,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,12,,0.0,149613,3,3,-2,20.78,1,21.82,8324069715,1,33,,8.42,1,0,49.1,2,0,21.54,11,1,12,,0.0,149613,1,31,-2,8.12,1,3.18,2561907843,1,15,,5.15,2,0,47.34,-2,0,4.4,11,2,12,,0.0,149613,4,314,-2,16.43,1,2.55,4165723089,3,45,,10.89,1,0,30.48,2,0,3.78,11,3,12,,0.0,149613,2,3142,-2,5.48,1,2.71,6298457103,1,22,,3.87,1,0,38.39,1,0,4.77,11,4,212,,0.0,Democrat,Strong,,1,1,212,,0.0,45-54,Male,,,1,1
213,ascq3r90,685015,0,1,26,my_survey_static,Positioning,2025-07-21 16:06:44.201226,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,13,,0.0, ,3,3,,,,,,,,,,,,,,,,11,1,13,,0.0, ,,,,,,,,,,,,,,,,,,11,2,13,,0.0, ,,,,,,,,,,,,,,,,,,11,3,13,,0.0, ,,,,,,,,,,,,,,,,,,11,4,213,,0.0,,,,1,1,213,,0.0,,,,,1,1
214,35rjq10l,482148,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:07:27.274823,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,14,,0.0,482148,1,1,-2,15.11,1,17.11,5968413702,4,14,,14.05,0,0,10.65,-2,0,14.94,11,1,14,,0.0,482148,3,13,-1,23.6,1,15.03,5043689721,1,30,,9.14,3,0,16.85,-1,0,14.32,11,2,14,,0.0,482148,4,134,-1,9.71,1,2.48,4713956820,0,44,,23.45,0,0,11.34,-2,0,3.4,11,3,14,,0.0,482148,2,1342,-2,5.32,1,3.32,5682104379,0,25,,2.71,3,0,6.29,-2,0,4.99,11,4,214,,0.0,Independent,,Democrat Party,1,1,214,,0.0,45-54,Female,,,1,1
215,vabrqx8f,726914,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:10:37.623064,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,15,,0.0,726914,1,1,-2,19.82,1,23.55,6059314827,2,15,,62.67,0,1,180.49,-2,0,15.3,11,1,15,,0.0,726914,2,12,-2,12.42,1,9.83,0295134867,8,26,,14.21,3,1,70.95,0,0,7.28,11,2,15,,0.0,726914,4,124,-2,8.3,1,6.87,1726598340,8,44,,14.85,0,1,137.66,0,0,8.6,11,3,15,,0.0,726914,3,1243,-2,21.83,1,16.23,9150276384,2,35,,17.86,0,1,67.25,0,0,6.53,11,4,215,,0.0,Democrat,Moderate,,1,1,215,,0.0,65+,Female,,,1,1
216,8z9srhdi,758960,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:12:57.503652,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,16,,0.0,758960,2,2,-2,17.43,1,16.32,3204516987,4,25,,34.9,2,1,133.54,0,0,11.1,11,1,16,,0.0,758960,3,23,-1,22.16,1,9.05,3927648015,9,35,,24.06,0,1,79.31,-1,0,5.49,11,2,16,,0.0,758960,4,234,-2,14.12,1,9.2,3907281456,9,46,,21.71,3,1,75.22,2,0,3.59,11,3,16,,0.0,758960,1,2341,-1,6.81,1,3.82,9347052681,1,13,,9.25,0,1,55.86,-2,0,4.59,11,4,216,,0.0,Independent,,Democrat Party,1,1,216,,0.0,35-44,Female,,,1,1
217,wwe8zukq,985758,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:13:52.377319,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,17,,0.0,985758,3,3,-1,28.91,1,25.76,5947201836,0,35,,32.28,0,1,41.24,-1,0,16.25,11,1,17,,0.0,985758,2,32,-2,6.77,1,8.83,4821953760,0,24,,29.98,3,1,38.66,0,0,17.14,11,2,17,,0.0,985758,1,321,-2,28.53,1,8.38,3298104657,6,14,,11.84,2,1,58.72,-1,1,40.35,11,3,17,,0.0,985758,4,3214,-2,13.24,1,10.51,8943652107,3,43,,53.43,2,1,44.73,-1,0,26.09,11,4,217,,0.0,Independent,,Democrat Party,1,1,217,,0.0,25-34,Female,,There were no errors in this study.,1,1
218,z2t1nn5j,382933,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:16:17.114727,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,18,,0.0,382933,2,2,-2,7.77,1,12.21,1609852473,9,23,,21.61,3,1,28.39,0,1,18.28,11,1,18,,0.0,382933,3,23,-1,9.75,1,5.38,2956310784,0,32,,3.22,3,1,13.16,0,0,2.87,11,2,18,,0.0,382933,1,231,-2,9.28,1,2.74,8510296347,1,15,,6.74,1,1,31.19,0,0,3.38,11,3,18,,0.0,382933,4,2314,-2,3.16,1,4.04,7241680593,3,41,,7.49,3,1,15.92,-1,0,3.34,11,4,218,,0.0,Democrat,Strong,,1,1,218,,0.0,45-54,Male,,,1,1
219,r4pq1e5k,151745,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:18:35.291979,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,19,,0.0,151745,3,3,1,16.12,1,215.91,5314769028,0,35,,10.04,2,0,9.9,0,0,5.44,11,1,19,,0.0,151745,1,31,-1,11.79,1,17.86,5341609872,4,16,,5.0,3,0,6.92,0,0,7.31,11,2,19,,0.0,151745,4,314,0,8.06,1,16.84,7356028914,9,44,,3.72,0,0,5.21,0,0,3.87,11,3,19,,0.0,151745,2,3142,-1,8.64,1,4.48,9437810652,4,28,,7.43,0,0,4.77,0,0,2.91,11,4,219,,0.0,Democrat,Moderate,,1,1,219,,0.0,45-54,Female,,no comment,1,1
220,987pr0o1,373443,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:23:20.267510,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,20,,0.0,373443,2,2,-2,13.55,1,10.86,2154897063,0,22,,36.05,0,1,84.76,-1,0,13.97,11,1,20,,0.0,373443,3,23,-2,9.86,1,2.65,3865490217,8,31,,33.29,0,1,40.98,-1,0,4.55,11,2,20,,0.0,373443,4,234,-2,6.61,1,2.38,7905486213,7,42,,16.19,0,1,89.53,-2,0,7.15,11,3,20,,0.0,373443,1,2341,-2,5.68,1,12.72,7593481602,9,12,,46.25,0,1,102.41,-1,0,6.25,11,4,220,,0.0,Democrat,Strong,,1,1,220,,0.0,18-24,Male,,,1,1
221,6lnqe386,483199,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:24:41.939252,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,1,,0.0,483199,3,3,-2,33.73,1,50.6,1640859327,3,30,,82.27,1,0,159.45,-1,0,99.35,12,1,1,,0.0,483199,2,32,-1,27.52,1,49.29,8792634015,0,28,,74.06,1,0,102.66,2,0,23.19,12,2,1,,0.0,483199,4,324,-2,24.16,1,29.24,6971423508,3,41,,19.65,1,0,183.5,-2,0,11.78,12,3,1,,0.0,483199,1,3241,0,30.26,1,5.46,1627583409,4,15,,13.7,2,0,102.68,-1,0,7.99,12,4,221,,0.0,Democrat,Strong,,1,1,221,,0.0,35-44,Male,,,1,1
222,ity37ena,313112,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:29:46.197169,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,2,,0.0,313112,3,3,-1,17.74,1,17.42,1257409683,7,36,,40.54,3,1,48.14,2,0,12.07,12,1,2,,0.0,313112,2,32,-2,12.44,1,3.5,0436285179,1,24,,34.23,3,1,23.37,2,0,4.87,12,2,2,,0.0,313112,1,321,-2,8.09,1,2.27,7840319625,7,16,,10.73,3,1,24.78,2,0,3.77,12,3,2,,0.0,313112,4,3214,-2,5.08,1,3.42,3094152786,8,48,,16.94,3,1,17.72,2,0,3.42,12,4,222,,0.0,Democrat,Moderate,,1,1,222,,0.0,45-54,Male,,,1,1
223,xqcbe7b5,767819,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:31:10.946208,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,3,,0.0,767819,1,1,1,59.77,1,43.16,9120748653,1,11,,24.47,2,1,174.34,-1,0,27.58,12,1,3,,0.0,767819,4,14,-2,37.15,1,5.33,5237910684,5,41,,34.34,2,1,69.24,-2,0,24.31,12,2,3,,0.0,767819,2,142,0,21.12,1,4.3,6182974530,6,24,,20.69,2,1,103.71,1,0,9.94,12,3,3,,0.0,767819,3,1423,-1,20.34,1,4.39,5261790348,6,30,,16.6,2,0,7.78,-2,0,7.39,12,4,223,,0.0,Republican,Moderate,,1,1,223,,0.0,45-54,Male,,,1,1
224,sgt3kazt,148008,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 16:33:29.725117,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,4,,0.0,148008,4,4,1,39.57,1,27.04,0472531986,5,43,,22.08,3,1,124.43,-2,1,157.77,12,1,4,,0.0,148008,3,43,1,14.24,1,5.21,3592081674,3,32,,24.39,3,1,11.48,0,1,55.31,12,2,4,,0.0,148008,1,431,2,7.24,1,4.69,5619283704,0,15,,4.34,3,1,27.23,-1,0,4.63,12,3,4,,0.0,148008,2,4312,1,5.22,1,16.77,3659207148,1,26,,3.57,3,0,5.56,1,1,12.64,12,4,224,,0.0,Independent,,Republican Party,1,1,224,,0.0,45-54,Male,,,1,1
225,ttfj68em,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,5,,0.0, ,,,,,,,,,,,,,,,,,,12,1,5,,0.0, ,,,,,,,,,,,,,,,,,,12,2,5,,0.0, ,,,,,,,,,,,,,,,,,,12,3,5,,0.0, ,,,,,,,,,,,,,,,,,,12,4,225,,0.0,,,,1,1,225,,0.0,,,,,1,1
226,dkznq3y4,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,6,,0.0, ,,,,,,,,,,,,,,,,,,12,1,6,,0.0, ,,,,,,,,,,,,,,,,,,12,2,6,,0.0, ,,,,,,,,,,,,,,,,,,12,3,6,,0.0, ,,,,,,,,,,,,,,,,,,12,4,226,,0.0,,,,1,1,226,,0.0,,,,,1,1
227,zwl4cerd,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,7,,0.0, ,,,,,,,,,,,,,,,,,,12,1,7,,0.0, ,,,,,,,,,,,,,,,,,,12,2,7,,0.0, ,,,,,,,,,,,,,,,,,,12,3,7,,0.0, ,,,,,,,,,,,,,,,,,,12,4,227,,0.0,,,,1,1,227,,0.0,,,,,1,1
228,xjqor07j,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,8,,0.0, ,,,,,,,,,,,,,,,,,,12,1,8,,0.0, ,,,,,,,,,,,,,,,,,,12,2,8,,0.0, ,,,,,,,,,,,,,,,,,,12,3,8,,0.0, ,,,,,,,,,,,,,,,,,,12,4,228,,0.0,,,,1,1,228,,0.0,,,,,1,1
229,ber7gjch,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,9,,0.0, ,,,,,,,,,,,,,,,,,,12,1,9,,0.0, ,,,,,,,,,,,,,,,,,,12,2,9,,0.0, ,,,,,,,,,,,,,,,,,,12,3,9,,0.0, ,,,,,,,,,,,,,,,,,,12,4,229,,0.0,,,,1,1,229,,0.0,,,,,1,1
230,6on9k8xd,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,10,,0.0, ,,,,,,,,,,,,,,,,,,12,1,10,,0.0, ,,,,,,,,,,,,,,,,,,12,2,10,,0.0, ,,,,,,,,,,,,,,,,,,12,3,10,,0.0, ,,,,,,,,,,,,,,,,,,12,4,230,,0.0,,,,1,1,230,,0.0,,,,,1,1
231,0eera53g,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,11,,0.0, ,,,,,,,,,,,,,,,,,,12,1,11,,0.0, ,,,,,,,,,,,,,,,,,,12,2,11,,0.0, ,,,,,,,,,,,,,,,,,,12,3,11,,0.0, ,,,,,,,,,,,,,,,,,,12,4,231,,0.0,,,,1,1,231,,0.0,,,,,1,1
232,p59hqtsh,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,12,,0.0, ,,,,,,,,,,,,,,,,,,12,1,12,,0.0, ,,,,,,,,,,,,,,,,,,12,2,12,,0.0, ,,,,,,,,,,,,,,,,,,12,3,12,,0.0, ,,,,,,,,,,,,,,,,,,12,4,232,,0.0,,,,1,1,232,,0.0,,,,,1,1
233,kxi590w7,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,13,,0.0, ,,,,,,,,,,,,,,,,,,12,1,13,,0.0, ,,,,,,,,,,,,,,,,,,12,2,13,,0.0, ,,,,,,,,,,,,,,,,,,12,3,13,,0.0, ,,,,,,,,,,,,,,,,,,12,4,233,,0.0,,,,1,1,233,,0.0,,,,,1,1
234,ls8p79qn,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,14,,0.0, ,,,,,,,,,,,,,,,,,,12,1,14,,0.0, ,,,,,,,,,,,,,,,,,,12,2,14,,0.0, ,,,,,,,,,,,,,,,,,,12,3,14,,0.0, ,,,,,,,,,,,,,,,,,,12,4,234,,0.0,,,,1,1,234,,0.0,,,,,1,1
235,gt5ftx33,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,15,,0.0, ,,,,,,,,,,,,,,,,,,12,1,15,,0.0, ,,,,,,,,,,,,,,,,,,12,2,15,,0.0, ,,,,,,,,,,,,,,,,,,12,3,15,,0.0, ,,,,,,,,,,,,,,,,,,12,4,235,,0.0,,,,1,1,235,,0.0,,,,,1,1
236,4hfh9kfn,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,16,,0.0, ,,,,,,,,,,,,,,,,,,12,1,16,,0.0, ,,,,,,,,,,,,,,,,,,12,2,16,,0.0, ,,,,,,,,,,,,,,,,,,12,3,16,,0.0, ,,,,,,,,,,,,,,,,,,12,4,236,,0.0,,,,1,1,236,,0.0,,,,,1,1
237,guaye5ch,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,17,,0.0, ,,,,,,,,,,,,,,,,,,12,1,17,,0.0, ,,,,,,,,,,,,,,,,,,12,2,17,,0.0, ,,,,,,,,,,,,,,,,,,12,3,17,,0.0, ,,,,,,,,,,,,,,,,,,12,4,237,,0.0,,,,1,1,237,,0.0,,,,,1,1
238,cpbhjn7d,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,18,,0.0, ,,,,,,,,,,,,,,,,,,12,1,18,,0.0, ,,,,,,,,,,,,,,,,,,12,2,18,,0.0, ,,,,,,,,,,,,,,,,,,12,3,18,,0.0, ,,,,,,,,,,,,,,,,,,12,4,238,,0.0,,,,1,1,238,,0.0,,,,,1,1
239,q9qnng6e,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,19,,0.0, ,,,,,,,,,,,,,,,,,,12,1,19,,0.0, ,,,,,,,,,,,,,,,,,,12,2,19,,0.0, ,,,,,,,,,,,,,,,,,,12,3,19,,0.0, ,,,,,,,,,,,,,,,,,,12,4,239,,0.0,,,,1,1,239,,0.0,,,,,1,1
240,ndhbkpsr,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,20,,0.0, ,,,,,,,,,,,,,,,,,,12,1,20,,0.0, ,,,,,,,,,,,,,,,,,,12,2,20,,0.0, ,,,,,,,,,,,,,,,,,,12,3,20,,0.0, ,,,,,,,,,,,,,,,,,,12,4,240,,0.0,,,,1,1,240,,0.0,,,,,1,1
241,baklhtsz,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,1,,0.0, ,,,,,,,,,,,,,,,,,,13,1,1,,0.0, ,,,,,,,,,,,,,,,,,,13,2,1,,0.0, ,,,,,,,,,,,,,,,,,,13,3,1,,0.0, ,,,,,,,,,,,,,,,,,,13,4,241,,0.0,,,,1,1,241,,0.0,,,,,1,1
242,u7plkb1l,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,2,,0.0, ,,,,,,,,,,,,,,,,,,13,1,2,,0.0, ,,,,,,,,,,,,,,,,,,13,2,2,,0.0, ,,,,,,,,,,,,,,,,,,13,3,2,,0.0, ,,,,,,,,,,,,,,,,,,13,4,242,,0.0,,,,1,1,242,,0.0,,,,,1,1
243,iar9l9iq,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,3,,0.0, ,,,,,,,,,,,,,,,,,,13,1,3,,0.0, ,,,,,,,,,,,,,,,,,,13,2,3,,0.0, ,,,,,,,,,,,,,,,,,,13,3,3,,0.0, ,,,,,,,,,,,,,,,,,,13,4,243,,0.0,,,,1,1,243,,0.0,,,,,1,1
244,es4adkm9,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,4,,0.0, ,,,,,,,,,,,,,,,,,,13,1,4,,0.0, ,,,,,,,,,,,,,,,,,,13,2,4,,0.0, ,,,,,,,,,,,,,,,,,,13,3,4,,0.0, ,,,,,,,,,,,,,,,,,,13,4,244,,0.0,,,,1,1,244,,0.0,,,,,1,1
245,yot8mz01,,0,0,26,,,,0,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,5,,0.0, ,,,,,,,,,,,,,,,,,,13,1,5,,0.0, ,,,,,,,,,,,,,,,,,,13,2,5,,0.0, ,,,,,,,,,,,,,,,,,,13,3,5,,0.0, ,,,,,,,,,,,,,,,,,,13,4,245,,0.0,,,,1,1,245,,0.0,,,,,1,1
