participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.name,session.config.completionlink,session.config.participation_fee,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.topic_number,my_survey_static.1.player.tmp_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.topic_number,my_survey_static.2.player.tmp_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.topic_number,my_survey_static.3.player.tmp_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.topic_number,my_survey_static.4.player.tmp_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
102,28afeq02,774547,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:12.952746,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,2,,0.0,774547,3,3,-1,69.08,1,23.32,5308791624,9,34,,209.86,3,1,55.95,1,0,42.02,6,1,2,,0.0,774547,4,34,0,21.54,1,15.82,4071295368,6,45,,38.57,3,1,73.99,0,0,16.52,6,2,2,,0.0,774547,1,341,0,16.92,1,7.91,0349568271,4,15,,35.12,3,1,37.66,-1,0,11.93,6,3,2,,0.0,774547,2,3412,0,12.19,1,3.78,0235948761,8,26,,35.89,3,1,71.17,1,0,4.13,6,4,102,,0.0,Independent,,Center,1,1,102,,0.0,25-34,Female,,,1,1
103,y8q7653i,142413,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:14.819033,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,3,,0.0,142413,1,1,2,26.83,1,16.45,4791603528,2,19,,31.77,3,1,158.65,-2,0,10.34,6,1,3,,0.0,142413,4,14,1,11.81,1,4.03,1956708432,1,49,,48.11,3,1,48.14,1,0,4.21,6,2,3,,0.0,142413,3,143,1,13.78,1,2.02,9762043851,0,39,,21.25,3,1,36.27,0,0,4.29,6,3,3,,0.0,142413,2,1432,0,9.28,1,2.12,2871346509,0,22,,13.31,3,1,58.66,-2,0,3.4,6,4,103,,0.0,Republican,Moderate,,1,1,103,,0.0,35-44,Female,,,1,1
104,kwm6vvo0,415580,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:18.490570,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,4,,0.0,415580,1,1,1,53.81,1,26.05,2136584097,0,12,,56.6,2,1,338.56,-2,0,47.84,6,1,4,,0.0,415580,4,14,-2,24.06,1,6.76,6175830924,1,41,,49.76,1,1,129.12,1,0,46.43,6,2,4,,0.0,415580,3,143,-1,28.11,1,7.54,0297418356,9,36,,13.75,2,1,121.9,-1,0,12.93,6,3,4,,0.0,415580,2,1432,0,20.23,1,12.5,5064197823,3,24,,20.51,3,1,139.22,1,0,11.37,6,4,104,,0.0,Republican,Moderate,,1,1,104,,0.0,25-34,Female,,,1,1
105,fjy93wis,370142,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:20.070481,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,5,,0.0,370142,4,4,-2,9.83,1,10.14,7523946108,7,41,,16.78,1,0,5.9,-1,0,7.35,6,1,5,,0.0,370142,3,43,-2,8.79,1,3.98,7906845123,2,30,,3.9,3,0,5.01,2,0,4.71,6,2,5,,0.0,370142,2,432,2,15.77,1,3.23,2594780136,0,22,,2.28,3,0,5.68,2,0,8.27,6,3,5,,0.0,370142,1,4321,1,12.95,1,2.65,4628910537,1,16,,1.06,3,0,3.86,0,0,4.49,6,4,105,,0.0,Independent,,Center,1,1,105,,0.0,18-24,Female,,,1,1
106,0bxyqcsy,686356,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:21.380559,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,6,,0.0,686356,3,3,-2,55.58,1,29.05,9326810547,0,39,,30.55,2,1,26.4,-2,1,17.8,6,1,6,,0.0,686356,1,31,-2,29.85,1,2.23,8127590364,0,18,,5.59,1,0,8.56,-2,0,14.16,6,2,6,,0.0,686356,4,314,2,18.16,1,2.74,5316280749,0,45,,5.84,2,0,3.71,2,0,5.36,6,3,6,,0.0,686356,2,3142,2,7.14,1,7.51,4027693851,4,26,,4.45,2,0,6.12,2,0,3.99,6,4,106,,0.0,Republican,Strong,,1,1,106,,0.0,35-44,Male,,,1,1
107,r63fg92c,210895,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:22.142721,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,7,,0.0,210895,2,2,-2,20.81,1,22.83,5641972830,5,27,,58.0,3,1,149.58,-1,0,101.65,6,1,7,,0.0,210895,1,21,-2,26.28,1,15.42,2681537490,5,13,,45.16,1,1,88.98,0,0,8.12,6,2,7,,0.0,210895,4,214,2,23.56,1,11.09,9506341278,6,41,,55.83,1,1,90.2,1,0,7.17,6,3,7,,0.0,210895,3,2143,-1,34.42,1,10.4,0962571438,8,33,,32.81,3,1,72.67,0,0,12.73,6,4,107,,0.0,Democrat,Moderate,,1,1,107,,0.0,45-54,Female,,,1,1
108,bws8vmqf,569391,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:23.309150,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,8,,0.0,569391,2,2,-2,41.73,1,42.82,1693870425,0,21,,84.35,3,1,219.19,0,0,31.18,6,1,8,,0.0,569391,4,24,-1,10.98,1,30.54,7389102654,7,46,,353.38,2,1,174.84,-1,0,11.0,6,2,8,,0.0,569391,3,243,-1,14.34,1,20.06,6735189024,3,35,,5.49,3,1,59.8,0,0,5.91,6,3,8,,0.0,569391,1,2431,-1,24.33,1,10.42,0758931264,9,14,,45.78,2,0,16.98,-2,0,4.67,6,4,108,,0.0,Democrat,Moderate,,1,1,108,,0.0,65+,Female,,,1,1
109,sa11tzzp,298586,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:25.318092,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,9,,0.0,298586,1,1,-1,37.02,1,26.95,8342159067,1,13,,44.24,3,0,62.14,-2,0,13.3,6,1,9,,0.0,298586,3,13,-1,33.45,1,12.66,9843650712,1,38,,26.45,3,1,99.84,0,0,14.18,6,2,9,,0.0,298586,4,134,-2,18.39,1,4.17,8231509764,4,45,,10.44,0,1,88.37,-1,0,6.2,6,3,9,,0.0,298586,2,1342,-1,10.41,1,4.92,3871546902,6,26,,29.6,3,1,107.75,1,0,11.1,6,4,109,,0.0,Independent,,Democrat Party,1,1,109,,0.0,65+,Male,,,1,1
110,nkl2xk3c,259425,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:26.100215,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,10,,0.0,259425,4,4,2,29.23,1,22.88,2548176093,3,48,,60.01,0,1,110.39,2,0,9.16,6,1,10,,0.0,259425,2,42,1,13.49,1,14.44,6821057934,5,25,,52.96,3,1,140.5,0,0,10.16,6,2,10,,0.0,259425,3,423,0,17.05,1,21.11,8765014392,6,34,,50.68,3,1,180.91,0,0,33.99,6,3,10,,0.0,259425,1,4231,1,17.87,1,13.55,7145360298,3,15,,62.02,3,1,205.74,-1,0,8.16,6,4,110,,0.0,Independent,,Center,1,1,110,,0.0,45-54,Male,,,1,1
111,qce6617c,606157,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:33.044440,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,11,,0.0,606157,3,3,-2,27.81,1,45.23,8914657302,8,30,,21.4,3,0,29.89,2,1,217.15,6,1,11,,0.0,606157,2,32,-2,19.75,1,3.77,9103524768,1,21,,9.27,2,0,13.1,0,1,23.1,6,2,11,,0.0,606157,1,321,-1,11.28,1,2.67,7146390258,2,14,,10.39,2,1,16.36,1,1,17.54,6,3,11,,0.0,606157,4,3214,-2,11.11,1,5.84,5987421360,8,46,,17.65,0,1,46.05,2,0,5.24,6,4,111,,0.0,Independent,,Center,1,1,111,,0.0,25-34,Female,,,1,1
112,uw329728,430605,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:35.201091,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,12,,0.0,430605,1,1,-2,101.66,1,14.26,8946752103,0,18,,6.43,3,0,42.06,2,0,12.39,6,1,12,,0.0,430605,3,13,0,31.72,1,4.06,0864972135,3,34,,17.26,1,0,47.51,0,0,4.63,6,2,12,,0.0,430605,4,134,-2,13.06,1,4.45,6042198375,9,45,,27.19,2,1,147.26,-1,0,4.06,6,3,12,,0.0,430605,2,1342,-2,6.74,1,3.89,5760823491,7,24,,21.04,2,1,55.48,-1,0,6.2,6,4,112,,0.0,Independent,,Democrat Party,1,1,112,,0.0,65+,Female,,,1,1
113,nxcjrcxc,393738,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:37.190728,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,13,,0.0,393738,4,4,2,20.73,1,30.41,9042173856,7,48,,51.73,0,1,180.49,2,0,7.92,6,1,13,,0.0,393738,3,43,1,26.47,1,3.21,0259176384,9,34,,30.16,3,1,50.12,1,0,11.25,6,2,13,,0.0,393738,2,432,-1,20.79,1,5.11,2987541306,0,22,,3.83,3,1,147.89,-1,0,5.79,6,3,13,,0.0,393738,1,4321,1,15.73,1,3.11,5438217069,1,14,,26.73,3,1,72.7,0,0,6.9,6,4,113,,0.0,Republican,Moderate,,1,1,113,,0.0,55-64,Female,,,1,1
114,6aa31yp0,452663,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:40.755142,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,14,,0.0,452663,2,2,0,30.28,1,27.68,8203954176,0,28,,96.38,0,1,215.02,0,1,150.04,6,1,14,,0.0,452663,4,24,-1,39.49,1,23.61,5627938041,9,41,,52.32,2,1,407.64,-2,0,24.18,6,2,14,,0.0,452663,1,241,-1,20.76,1,29.31,7384056291,1,13,,37.51,2,1,193.33,-2,0,14.26,6,3,14,,0.0,452663,3,2413,-2,14.54,1,8.9,3216954708,6,34,,40.66,1,1,229.22,-2,0,11.16,6,4,114,,0.0,Democrat,Moderate,,1,1,114,,0.0,45-54,Female,,,1,1
115,qms7nwma,606485,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:45.467410,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,15,,0.0,606485,3,3,1,19.51,1,24.66,7349560821,5,36,,31.97,3,1,44.33,0,1,56.41,6,1,15,,0.0,606485,2,32,2,10.42,1,10.44,1786234590,6,24,,18.69,3,1,36.55,0,0,3.73,6,2,15,,0.0,606485,4,324,1,4.26,1,3.14,4360752819,7,48,,13.56,3,1,18.3,1,0,4.29,6,3,15,,0.0,606485,1,3241,1,10.97,1,2.16,3096257148,0,13,,17.84,3,1,9.41,-2,0,2.84,6,4,115,,0.0,Republican,Strong,,1,1,115,,0.0,55-64,Female,,,1,1
116,d3shqa56,316701,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:47.307216,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,16,,0.0,316701,4,4,-2,314.04,1,40.2,3708415926,0,43,,289.95,0,0,101.52,-2,0,90.49,6,1,16,,0.0,316701,1,41,-2,20.0,1,134.43,5613492078,3,13,,112.72,2,0,5.03,-2,0,4.95,6,2,16,,0.0,316701,3,413,-2,16.47,1,21.05,9081573624,6,33,,30.29,2,0,3.71,-2,0,197.8,6,3,16,,0.0,316701,2,4132,-2,9.86,1,15.05,2085764139,4,27,,41.03,0,0,22.48,-2,0,4.32,6,4,116,,0.0,Democrat,Strong,,1,1,116,,0.0,45-54,Female,,,1,1
117,vuqp0rhj,642395,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:50.618026,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,17,,0.0,642395,4,4,0,19.51,1,19.74,8642753109,9,49,,44.9,0,1,165.24,2,0,17.37,6,1,17,,0.0,642395,2,42,2,10.81,1,6.61,9682507314,9,24,,38.6,2,1,64.54,2,0,5.24,6,2,17,,0.0,642395,3,423,1,14.75,1,11.38,1736258094,5,35,,55.69,2,1,75.39,1,0,4.37,6,3,17,,0.0,642395,1,4231,1,7.34,1,4.47,1246798350,8,15,,22.54,3,1,76.42,1,0,5.91,6,4,117,,0.0,Independent,,Center,1,1,117,,0.0,65+,Female,,nope,1,1
118,abhxogt7,600317,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:51.879643,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,18,,0.0,600317,4,4,2,29.79,1,24.72,6980352174,2,48,,64.29,0,1,118.74,1,0,25.39,6,1,18,,0.0,600317,3,43,1,13.59,1,9.6,5798203146,3,38,,19.13,0,1,30.98,1,0,8.63,6,2,18,,0.0,600317,2,432,1,7.85,1,3.93,1054698327,5,29,,28.26,0,1,48.91,1,0,5.73,6,3,18,,0.0,600317,1,4321,1,6.72,1,4.87,0549368217,8,11,,54.67,3,1,60.32,-1,0,5.23,6,4,118,,0.0,Independent,,Republican Party,1,1,118,,0.0,55-64,Male,,Thanks,1,1
119,x5oxu7c7,513954,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:55.017177,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,19,,0.0,513954,4,4,-2,60.32,1,21.96,2350694187,0,42,,36.94,2,1,87.09,-2,0,8.31,6,1,19,,0.0,513954,1,41,2,22.43,1,11.27,9807162345,0,19,,2.67,0,1,24.19,2,0,6.5,6,2,19,,0.0,513954,2,412,-2,8.56,1,2.89,1643072985,0,21,,1.57,2,1,9.43,-2,0,8.57,6,3,19,,0.0,513954,3,4123,2,12.44,1,3.75,2065398417,3,35,,1.94,1,1,22.77,2,0,6.44,6,4,119,,0.0,Democrat,Moderate,,1,1,119,,0.0,25-34,Female,,None,1,1
120,723rojza,902165,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:38:56.976818,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,20,,0.0,902165,2,2,-2,3.25,1,7.25,7534028691,0,27,,5.78,1,1,81.17,2,0,12.01,6,1,20,,0.0,902165,1,21,-2,13.41,1,3.1,2430159786,0,12,,3.85,2,1,61.49,-2,0,5.4,6,2,20,,0.0,902165,4,214,-2,5.59,1,5.58,5640917382,2,44,,11.23,1,1,65.62,-1,0,4.1,6,3,20,,0.0,902165,3,2143,-2,3.57,1,1.84,1072569483,1,30,,8.04,2,1,56.19,-2,0,3.1,6,4,120,,0.0,Democrat,Strong,,1,1,120,,0.0,45-54,Male,,,1,1
121,pezq288s,204116,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:39:02.158347,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,1,,0.0,204116,1,1,-2,26.36,1,27.68,9735642081,2,13,,51.64,0,0,61.2,-2,0,17.72,7,1,1,,0.0,204116,4,14,-2,19.72,1,17.0,1852304976,0,41,,47.81,3,0,46.62,-2,0,17.72,7,2,1,,0.0,204116,2,142,-2,12.3,1,4.18,3520764189,7,21,,32.18,3,0,35.63,-2,0,6.53,7,3,1,,0.0,204116,3,1423,-2,11.29,1,4.01,0972413568,0,30,,19.57,3,0,32.24,-2,0,11.0,7,4,121,,0.0,Democrat,Strong,,1,1,121,,0.0,65+,Female,,,1,1
122,bj269qe1,309233,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:39:08.521058,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,2,,0.0,309233,4,4,1,26.23,1,15.56,7065934218,9,48,,35.65,0,0,39.66,2,0,12.07,7,1,2,,0.0,309233,3,43,2,23.47,1,10.21,5309861274,9,34,,26.47,0,1,11.34,0,0,11.2,7,2,2,,0.0,309233,2,432,0,17.23,1,4.16,5690412873,2,29,,5.88,2,1,24.19,1,0,3.4,7,3,2,,0.0,309233,1,4321,2,13.69,1,3.42,2584160739,3,14,,16.32,3,1,18.69,-1,0,4.55,7,4,122,,0.0,Republican,Strong,,1,1,122,,0.0,35-44,Female,,,1,1
123,5cg1cwxu,885708,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:39:19.459095,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,3,,0.0,885708,1,1,-2,29.14,1,32.17,9230417865,1,12,,122.82,0,1,356.13,-2,0,27.58,7,1,3,,0.0,885708,3,13,-2,24.26,1,23.88,7214086935,4,30,,86.95,0,1,101.1,0,0,14.12,7,2,3,,0.0,885708,2,132,-2,6.24,1,16.52,2785419360,8,26,,79.62,3,1,190.37,-1,0,8.3,7,3,3,,0.0,885708,4,1324,-2,17.76,1,14.66,1049628753,0,41,,15.45,0,1,245.87,-1,0,11.36,7,4,123,,0.0,Democrat,Strong,,1,1,123,,0.0,65+,Female,,,1,1
124,0vdsw0y4,452240,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:39:19.576955,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,4,,0.0,452240,3,3,-2,22.91,1,77.6,9603512748,2,30,,20.58,3,1,61.26,2,0,10.36,7,1,4,,0.0,452240,1,31,1,22.37,1,4.75,5698024371,0,15,,3.59,3,1,65.25,-2,0,6.12,7,2,4,,0.0,452240,2,312,-2,15.89,1,3.85,8524961370,1,25,,8.25,3,1,39.18,2,0,5.43,7,3,4,,0.0,452240,4,3124,-2,104.0,1,3.9,3012765489,2,41,,15.66,3,1,15.37,2,0,5.34,7,4,124,,0.0,Independent,,Center,1,1,124,,0.0,45-54,Male,,Thanks.,1,1
125,xc1ah2fa,118324,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:39:25.096967,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,5,,0.0,118324,3,3,-1,40.67,1,10.81,5124396708,1,31,,13.0,0,1,8.96,1,1,43.43,7,1,5,,0.0,118324,4,34,-1,17.13,1,9.3,4872631905,2,47,,9.8,0,1,17.89,1,1,11.28,7,2,5,,0.0,118324,1,341,1,11.78,1,6.53,2789634150,0,12,,2.87,1,1,5.41,-1,0,25.28,7,3,5,,0.0,118324,2,3412,-2,9.31,1,3.41,3681457902,2,28,,5.54,1,1,7.06,1,1,17.39,7,4,125,,0.0,Democrat,Moderate,,1,1,125,,0.0,18-24,Female,,,1,1
126,1nmokhiq,349563,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:39:26.542781,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,6,,0.0,349563,1,1,0,22.53,1,49.08,4985627301,9,11,,41.95,3,1,92.19,-1,0,11.5,7,1,6,,0.0,349563,2,12,-1,13.94,1,7.32,7519436280,4,24,,21.65,3,1,67.25,0,0,5.64,7,2,6,,0.0,349563,4,124,-2,9.88,1,2.68,0684375912,8,41,,29.57,3,1,92.85,-2,0,5.15,7,3,6,,0.0,349563,3,1243,1,6.75,1,3.77,6028915743,1,30,,40.74,3,1,14.48,-2,0,4.94,7,4,126,,0.0,Independent,,Center,1,1,126,,0.0,45-54,Male,,,1,1
127,5adm7t9x,760129,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:39:32.151320,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,7,,0.0,760129,2,2,1,27.3,1,37.3,8352641907,4,26,,61.53,3,1,114.77,0,1,28.32,7,1,7,,0.0,760129,4,24,1,17.86,1,6.2,4357912086,9,46,,65.42,0,1,178.64,1,0,4.94,7,2,7,,0.0,760129,1,241,1,18.34,1,6.41,8342160597,7,15,,82.08,3,1,55.16,-2,0,36.86,7,3,7,,0.0,760129,3,2413,2,14.33,1,2.17,6873520491,0,36,,9.27,3,1,62.89,1,1,26.16,7,4,127,,0.0,Republican,Strong,,1,1,127,,0.0,55-64,Female,,No issues but it was interesting to read the different articles. I usually get my news through social media or non-visual sources like radio or podcasts. Thank you.,1,1
128,bzvdq43g,827332,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:39:33.399981,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,8,,0.0,827332,1,1,-2,54.13,1,21.74,3467251809,0,13,,37.02,3,1,55.38,-1,1,29.15,7,1,8,,0.0,827332,2,12,-1,22.49,1,8.46,6039187452,6,27,,145.7,3,1,58.66,2,0,5.31,7,2,8,,0.0,827332,4,124,-2,23.35,1,11.95,6354809127,7,41,,47.6,3,1,105.41,-1,0,7.72,7,3,8,,0.0,827332,3,1243,-1,14.72,1,11.08,0237649518,1,32,,28.15,3,1,66.1,0,0,9.1,7,4,128,,0.0,Democrat,Moderate,,1,1,128,,0.0,25-34,Male,,,1,1
129,13lbtyx8,241324,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:39:43.927434,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,9,,0.0,241324,4,4,-2,68.36,1,33.99,3510429876,0,43,,27.32,2,1,90.9,-1,1,26.4,7,1,9,,0.0,241324,3,43,-1,108.85,1,21.5,8123756409,0,38,,21.17,3,1,39.45,2,1,30.45,7,2,9,,0.0,241324,2,432,-1,23.47,1,10.53,4369508712,0,24,,4.74,2,1,22.89,0,1,27.62,7,3,9,,0.0,241324,1,4321,-1,30.2,1,9.97,1592870436,0,11,,1.72,2,1,19.79,-1,1,21.35,7,4,129,,0.0,Republican,Strong,,1,1,129,,0.0,18-24,Female,,,1,1
130,1tjc381a,772901,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:39:48.977400,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,10,,0.0,772901,3,3,1,10.92,1,4.28,4217903568,0,34,,10.53,0,0,8.1,1,0,11.82,7,1,10,,0.0,772901,4,34,1,6.43,1,3.63,2517840369,1,45,,3.58,2,0,3.81,1,0,3.51,7,2,10,,0.0,772901,2,342,1,3.14,1,2.19,6172498053,2,27,,2.75,3,0,3.58,1,0,4.68,7,3,10,,0.0,772901,1,3421,1,2.63,1,4.34,8543160297,1,15,,3.14,3,0,6.44,0,0,3.54,7,4,130,,0.0,Republican,Moderate,,1,1,130,,0.0,25-34,Male,,,1,1
