time,seed,event,user_id,user_stance,user_partition,ranking,num_rank,num_news,news_stance,highlight,in_this_session
1754935880,121,Interaction,13,-1,-1,5620497381,0,5,0,True,False
1754935880,124,Interaction,19,-2,-1,2165879340,1,1,-2,True,False
1754935892,231,Interaction,24,-1,-1,4532987160,6,7,1,True,False
1754935940,112,Interaction,14,2,1,4276358019,5,5,0,True,False
1754935950,234,Interaction,25,-2,-1,1435978206,3,5,0,False,False
1754935986,112,Interaction,25,-2,-1,4257638019,0,4,0,False,False
1754936015,221,Interaction,25,-2,-1,6472580319,4,5,0,False,False
1754936016,114,Interaction,26,-1,-1,5127630948,6,0,-2,False,False
1754936050,122,Interaction,28,-2,-1,5249170863,1,2,-1,True,False
1754936057,223,Interaction,23,2,1,3402816579,9,9,2,True,False
1754936079,211,Interaction,27,-2,-1,6134572089,2,3,-1,True,False
1754936079,213,Interaction,11,-1,-1,5034897162,3,4,0,False,False
1754936089,233,Interaction,24,0,0,6541829307,6,9,2,True,False
1754936105,134,Interaction,29,-2,-1,4129783506,1,1,-2,True,False
1754936124,222,Interaction,22,1,1,4738162950,8,5,0,True,False
1754936127,123,Interaction,25,0,0,4031679285,0,4,0,False,False
1754936151,213,Interaction,28,-2,-1,5034897162,1,0,-2,True,False
1754936156,111,Interaction,29,-2,-1,4516380927,3,6,1,True,False
1754936183,114,Interaction,28,-2,-1,5127063948,1,1,-2,False,False
1754936194,113,Interaction,29,-1,-1,2857904631,0,2,-1,False,False
1754936202,112,Interaction,26,1,1,4257638019,1,2,-1,False,False
1754936210,221,Interaction,23,2,1,6173258409,9,9,2,True,False
1754936242,133,Interaction,30,-2,-1,3509476281,4,4,0,True,False
1754936246,231,Interaction,28,0,0,2495871603,1,4,0,False,False
1754936258,211,Interaction,30,0,0,2461085973,1,4,0,False,False
1754936270,212,Interaction,27,-2,-1,2354816970,1,3,-1,False,False
1754936284,232,Interaction,30,-2,-1,0124679853,2,2,-1,True,False
1754936299,234,Interaction,30,-2,-1,1435978206,1,4,0,False,False
1754936303,134,Interaction,23,2,1,4129783506,5,8,2,True,False
1754936307,121,Interaction,22,-1,-1,5620497381,7,3,-1,False,False
1754936312,132,Interaction,29,0,0,5741829630,2,4,0,False,False
1754936329,224,Interaction,22,-1,-1,0257413968,8,6,1,True,False
1754936402,212,Interaction,23,2,1,9875416032,0,9,2,True,False
1754936403,223,Interaction,27,-2,-1,4032568179,1,0,-2,True,False
1754936417,122,Interaction,32,0,0,5249170863,7,8,2,False,False
1754936451,131,Interaction,14,2,1,1504378269,6,8,2,True,False
1754936464,233,Interaction,26,-1,-1,5081346297,0,5,0,False,False
1754936524,211,Interaction,35,-2,-1,6314572089,0,6,1,False,False
1754936538,123,Interaction,32,1,1,4031679285,0,4,0,False,False
1754936560,122,Interaction,35,-2,-1,5249187063,0,5,0,True,False
1754936583,223,Interaction,35,-2,-1,0432568179,1,4,0,True,False
1754936585,131,Interaction,33,-1,-1,1580437269,5,3,-1,False,False
1754936599,114,Interaction,27,-2,-1,1527063948,2,2,-1,True,False
1754936602,221,Interaction,32,-1,-1,6475280319,3,5,0,False,False
1754936606,224,Interaction,35,-2,-1,0625741398,2,2,-1,True,False
1754936644,134,Interaction,32,-1,-1,4128973506,7,5,0,True,False
1754936650,222,Interaction,34,-2,-1,3146078295,7,2,-1,True,False
1754936712,112,Interaction,33,0,0,4257638019,0,4,0,False,False
1754936727,124,Interaction,31,2,1,2165879340,7,3,-1,True,False
1754936731,131,Interaction,34,-2,-1,1538047269,7,2,-1,True,False
1754936776,121,Interaction,31,1,1,5623049781,7,7,1,True,False
1754936796,123,Interaction,33,-1,-1,4031679285,9,5,0,False,False
1754936807,234,Interaction,34,-2,-1,1435978206,9,6,1,True,False
1754936839,132,Interaction,31,1,1,5471829630,6,9,2,True,False
1754936843,213,Interaction,14,1,1,6940871253,2,4,0,True,False
1754936876,124,Interaction,33,-1,-1,2165387940,2,6,1,False,False
1754936886,233,Interaction,34,-2,-1,5081346297,1,0,-2,False,False
1754936962,113,Interaction,31,1,1,2857904631,7,6,1,True,False
1754937000,214,Interaction,36,1,1,4256783190,4,7,1,True,False
1754937474,133,Interaction,36,1,1,3450976281,1,4,0,True,False
1754937772,231,Interaction,26,0,0,4295871603,4,8,2,True,False
1754937870,111,Interaction,36,2,1,4651380927,5,8,2,True,False
1754938409,232,Interaction,36,2,1,7491602853,0,7,1,True,False
1754941535,121,Interaction,1,0,0,5627304981,1,6,1,False,False
1754941557,114,Interaction,2,-2,-1,1257063948,0,1,-2,False,False
1754941604,214,Interaction,1,1,1,7425683190,3,5,0,False,False
1754941642,123,Interaction,1,1,1,4031679528,2,3,-1,False,False
1754941647,112,Interaction,3,-2,-1,4257638019,0,4,0,False,False
1754941658,133,Interaction,6,2,1,3450976281,8,8,2,True,False
1754941663,221,Interaction,2,-1,-1,6475280319,4,2,-1,False,False
1754941671,121,Interaction,5,-1,-1,5627304981,5,0,-2,False,False
1754941678,212,Interaction,1,1,1,9875416032,1,8,2,False,False
1754941691,213,Interaction,4,-2,-1,0534897162,0,0,-2,True,False
1754941715,232,Interaction,11,-2,-1,0214679853,1,2,-1,True,False
1754941719,132,Interaction,8,-1,-1,5471892630,8,3,-1,True,False
1754941738,224,Interaction,9,-2,-1,2065741398,0,2,-1,True,False
1754941741,223,Interaction,2,0,0,8134602579,3,4,0,True,False
1754941791,122,Interaction,2,-1,-1,5249187063,2,4,0,True,False
1754941795,112,Interaction,5,-1,-1,4257638019,5,3,-1,False,False
1754941810,211,Interaction,6,2,1,9387462105,0,9,2,False,False
1754941820,213,Interaction,11,-2,-1,0534897162,1,5,0,True,False
1754941835,111,Interaction,8,2,1,4658130927,9,7,1,True,False
1754941836,121,Interaction,4,-2,-1,5620734981,3,0,-2,True,False
1754941871,233,Interaction,9,-2,-1,5081346297,2,8,2,False,False
1754941906,121,Interaction,11,-2,-1,5602734981,0,5,0,True,False
1754941908,114,Interaction,7,-1,-1,1257063948,0,1,-2,False,False
1754941911,134,Interaction,5,-1,-1,4128957306,0,4,0,False,False
1754941946,111,Interaction,9,-2,-1,4658130792,5,3,-1,False,False
1754941963,113,Interaction,8,2,1,2857690431,3,7,1,True,False
1754941963,214,Interaction,10,-1,-1,1589043267,1,5,0,True,False
1754941972,114,Interaction,11,-2,-1,1257063948,2,5,0,True,False
1754942011,232,Interaction,9,-2,-1,2014679853,0,2,-1,False,False
1754942014,213,Interaction,5,0,0,2849701653,1,8,2,False,False
1754942018,133,Interaction,3,1,1,3450987621,1,4,0,False,False
1754942047,114,Interaction,8,-1,-1,1527063948,0,1,-2,True,False
1754942095,132,Interaction,4,-2,-1,5471893260,3,1,-2,True,False
1754942100,223,Interaction,10,0,0,4813602579,0,4,0,True,False
1754942130,131,Interaction,7,-2,-1,1538204769,1,5,0,True,False
1754942130,112,Interaction,6,2,1,4235768019,4,7,1,False,False
1754942131,214,Interaction,3,-1,-1,5189043267,0,5,0,False,False
1754942176,133,Interaction,15,2,1,4350987621,4,9,2,True,False
1754942208,224,Interaction,14,-2,-1,2065741398,0,2,-1,False,False
1754942223,211,Interaction,3,-1,-1,6314572089,0,6,1,False,False
1754942224,214,Interaction,15,-2,-1,5189043267,0,5,0,True,False
1754942224,121,Interaction,13,-1,-1,5602734981,3,2,-1,True,False
1754942246,121,Interaction,15,2,1,5620734981,4,7,1,False,False
1754942247,212,Interaction,10,0,0,4169870325,0,4,0,True,False
1754942254,222,Interaction,12,1,1,4573816290,1,5,0,False,False
1754942294,114,Interaction,4,-2,-1,1527063948,1,5,0,False,False
1754942297,132,Interaction,15,-2,-1,5471893260,7,2,-1,True,False
1754942299,133,Interaction,13,0,0,4395087621,3,5,0,True,False
1754942324,122,Interaction,17,2,1,5249187063,2,4,0,True,False
1754942355,231,Interaction,10,-1,-1,4537298160,1,5,0,False,False
1754942366,113,Interaction,14,1,1,2785690431,0,2,-1,False,False
1754942374,121,Interaction,18,2,1,5620734981,8,8,2,False,False
1754942383,114,Interaction,13,-2,-1,1527063948,9,8,2,False,False
1754942424,112,Interaction,19,-2,-1,4273568019,5,6,1,True,False
1754942432,234,Interaction,6,2,1,7142385906,1,1,-2,False,False
1754942444,121,Interaction,14,2,1,5620738491,0,5,0,False,False
1754942452,213,Interaction,17,2,1,6490871253,0,6,1,True,False
1754942512,233,Interaction,19,2,1,3950416827,0,3,-1,False,False
1754942519,224,Interaction,18,-1,-1,2065741398,6,1,-2,False,False
1754942527,112,Interaction,14,-2,-1,4276358019,1,2,-1,False,False
1754942545,122,Interaction,13,1,1,5429187063,2,2,-1,True,False
1754942547,123,Interaction,7,-1,-1,4301679528,0,4,0,False,False
1754942565,222,Interaction,20,1,1,4573816290,8,9,2,False,False
1754942576,121,Interaction,17,2,1,5620738491,3,0,-2,False,False
1754942589,211,Interaction,19,2,1,9387462105,1,3,-1,True,False
1754942602,232,Interaction,18,1,1,7491602853,5,0,-2,False,False
1754942650,233,Interaction,22,1,1,3950416827,7,8,2,True,False
1754942684,124,Interaction,21,1,1,2165387940,4,3,-1,True,False
1754942688,223,Interaction,18,1,1,3940281657,2,4,0,False,False
1754942696,212,Interaction,24,1,1,9875416032,0,9,2,True,False
1754942705,114,Interaction,17,2,1,1527068394,4,0,-2,False,False
1754942708,132,Interaction,7,-2,-1,5471829360,0,5,0,False,False
1754942716,113,Interaction,24,1,1,2785690431,4,6,1,False,False
1754942720,224,Interaction,19,-2,-1,2061574398,0,2,-1,False,False
1754942740,123,Interaction,20,2,1,4301679528,9,8,2,False,False
1754942755,134,Interaction,12,2,1,4128957306,5,5,0,False,False
1754942758,221,Interaction,24,0,0,7584026319,8,1,-2,True,False
1754942777,111,Interaction,22,1,1,4653810792,7,7,1,True,False
1754942782,134,Interaction,24,1,1,4152897306,2,5,0,True,False
1754942791,133,Interaction,21,1,1,4359087621,7,6,1,True,False
1754942820,112,Interaction,22,1,1,4276358019,9,9,2,True,False
1754942846,222,Interaction,25,1,1,4579381620,1,5,0,True,False
1754942855,131,Interaction,26,2,1,1538204769,6,4,0,False,False
1754942867,124,Interaction,22,-1,-1,2163587940,0,2,-1,True,False
1754942883,132,Interaction,30,2,1,5471829360,0,5,0,False,False
1754942894,213,Interaction,12,2,1,6490871253,0,6,1,True,False
1754942898,231,Interaction,21,2,1,7961024583,8,8,2,True,False
1754942898,122,Interaction,29,1,1,5249187063,0,5,0,False,False
1754942916,221,Interaction,30,-2,-1,6475280319,0,6,1,True,False
1754942932,121,Interaction,23,-2,-1,5062738491,0,5,0,True,False
1754942932,133,Interaction,27,-2,-1,4359068721,4,0,-2,False,False
1754942938,113,Interaction,25,1,1,2768590431,0,2,-1,True,False
1754942958,233,Interaction,30,0,0,9654182307,1,6,1,True,False
1754942965,223,Interaction,26,2,1,3940281657,0,3,-1,True,False
1754942971,211,Interaction,29,1,1,3987462105,1,9,2,False,False
1754942974,234,Interaction,31,1,1,7142385906,5,8,2,True,False
1754942979,232,Interaction,21,-1,-1,2014679853,0,2,-1,True,False
1754942991,111,Interaction,12,2,1,4653817092,1,6,1,False,False
1754943002,231,Interaction,31,1,1,7986102453,6,2,-1,True,False
1754943003,134,Interaction,30,2,1,4512897306,1,5,0,True,False
1754943009,114,Interaction,20,2,1,1520768394,0,1,-2,False,False
1754943012,131,Interaction,27,-2,-1,1543820769,6,0,-2,True,False
1754943018,222,Interaction,26,2,1,4579381620,2,7,1,True,False
1754943026,132,Interaction,32,2,1,5471829360,4,8,2,False,False
1754943034,113,Interaction,31,0,0,2768590431,7,4,0,False,False
1754943037,212,Interaction,28,1,1,9875416032,1,8,2,True,False
1754943042,123,Interaction,29,2,1,4301678952,1,3,-1,False,False
1754943051,221,Interaction,25,2,1,6197325840,1,1,-2,True,False
1754943054,234,Interaction,26,0,0,5037182946,0,5,0,False,False
1754943069,224,Interaction,29,-1,-1,2061574398,3,1,-2,True,False
1754943072,232,Interaction,31,1,1,7409162853,8,5,0,True,False
1754943074,133,Interaction,32,2,1,4350968721,0,4,0,False,False
1754943091,213,Interaction,23,-2,-1,0534897162,9,2,-1,True,False
1754943103,221,Interaction,32,2,1,1697325840,8,4,0,False,False
1754943106,124,Interaction,25,-1,-1,2163587940,0,2,-1,True,False
1754943132,224,Interaction,32,1,1,8915274063,6,4,0,True,False
1754943158,114,Interaction,27,-2,-1,1520768394,0,1,-2,False,False
1754943159,131,Interaction,28,2,1,1504382769,8,6,1,False,False
1754943166,222,Interaction,33,0,0,7381462950,7,9,2,True,False
1754943186,112,Interaction,27,-2,-1,4276359801,8,0,-2,True,False
1754943188,121,Interaction,20,2,1,5062738491,7,4,0,False,False
1754943204,122,Interaction,23,-2,-1,5249187063,4,1,-2,True,False
1754943208,223,Interaction,34,2,1,3940281657,0,3,-1,True,False
1754943216,211,Interaction,33,2,1,9387462105,3,7,1,True,False
1754943257,123,Interaction,33,2,1,4301678952,6,8,2,True,False
1754943266,212,Interaction,34,1,1,9875416032,1,8,2,True,False
1754943271,233,Interaction,35,-1,-1,5081346297,2,8,2,True,False
1754943282,134,Interaction,23,-2,-1,4512897306,8,0,-2,True,False
1754943292,124,Interaction,33,2,1,2163587940,5,8,2,True,False
1754943326,111,Interaction,34,2,1,4653817092,3,3,-1,False,False
1754943363,114,Interaction,28,0,0,1520768394,4,7,1,False,False
1754943394,234,Interaction,34,1,1,7814235906,8,0,-2,False,False
1754943445,231,Interaction,39,-2,-1,4537298160,4,2,-1,False,False
1754943474,233,Interaction,28,2,1,3895041627,2,9,2,True,False
1754943495,112,Interaction,35,0,0,4276350981,1,2,-1,True,False
1754943506,134,Interaction,39,-2,-1,4512890736,2,1,-2,False,False
1754943506,121,Interaction,37,-2,-1,5062743891,1,0,-2,False,False
1754943537,121,Interaction,42,-2,-1,5062743891,0,5,0,True,False
1754943570,114,Interaction,35,-2,-1,1527068394,1,5,0,False,False
1754943571,213,Interaction,36,-1,-1,0523489716,8,1,-2,False,False
1754943576,232,Interaction,39,-1,-1,2014679853,1,0,-2,True,False
1754943608,123,Interaction,39,-2,-1,4301867952,2,0,-2,True,False
1754943617,211,Interaction,41,2,1,9378462105,7,1,-2,False,False
1754943653,212,Interaction,40,2,1,8975416032,4,4,0,False,False
1754943694,113,Interaction,43,0,0,2768549031,5,4,0,False,False
1754943711,223,Interaction,41,1,1,3940281657,6,1,-2,True,False
1754943740,224,Interaction,46,0,0,0574962138,0,0,-2,True,False
1754943746,214,Interaction,38,-1,-1,5189043267,0,5,0,True,False
1754943779,222,Interaction,41,0,0,9738146250,0,9,2,True,False
1754943806,124,Interaction,43,0,0,2163857940,5,5,0,False,False
1754943814,221,Interaction,45,-2,-1,6475280319,3,5,0,True,False
1754943833,234,Interaction,37,-2,-1,1436597820,0,1,-2,False,False
1754943854,211,Interaction,35,-2,-1,6314572089,0,6,1,True,False
1754943861,214,Interaction,41,1,1,7542683190,0,7,1,False,False
1754943875,122,Interaction,42,-2,-1,5241987063,7,0,-2,False,False
1754943909,232,Interaction,43,1,1,7450916283,8,8,2,False,False
1754943919,113,Interaction,38,-1,-1,2746859031,3,6,1,True,False
1754943929,132,Interaction,44,-1,-1,5471829360,0,5,0,True,False
1754943929,111,Interaction,36,-1,-1,4635817092,5,1,-2,True,False
1754943942,223,Interaction,37,-2,-1,4032568179,3,2,-1,False,False
1754943947,222,Interaction,48,-1,-1,3124607895,0,3,-1,False,False
1754943976,233,Interaction,48,-2,-1,8501346297,0,8,2,False,False
1754943979,231,Interaction,40,2,1,7298610453,3,8,2,True,False
1754943981,213,Interaction,46,0,0,2849701653,4,7,1,True,False
1754943993,121,Interaction,48,-2,-1,5062743891,0,5,0,False,False
1754944017,234,Interaction,48,-2,-1,1436597820,0,1,-2,True,False
1754944024,212,Interaction,37,-2,-1,2354816970,9,0,-2,False,False
1754944061,214,Interaction,42,-2,-1,5189043267,3,9,2,True,False
1754944061,231,Interaction,46,1,1,8729610453,1,7,1,True,False
1754944065,221,Interaction,43,1,1,1697342580,5,4,0,False,False
1754944089,122,Interaction,38,-2,-1,5241908763,3,1,-2,True,False
1754944112,132,Interaction,46,0,0,5471829360,2,7,1,True,False
1754944141,213,Interaction,40,2,1,6490871253,5,7,1,False,False
1754944165,123,Interaction,42,-2,-1,4301867952,4,8,2,False,False
1754944262,134,Interaction,45,-2,-1,4512890736,1,5,0,True,False
1754944281,221,Interaction,38,0,0,1758402639,1,7,1,True,False
1754944285,133,Interaction,44,1,1,4350968721,6,8,2,True,False
1754944294,213,Interaction,52,-2,-1,0523418976,0,0,-2,False,False
1754944309,114,Interaction,36,-2,-1,1527068394,2,2,-1,True,False
1754944311,111,Interaction,49,-1,-1,4631587092,0,4,0,False,False
1754944313,214,Interaction,40,1,1,7542683190,8,9,2,True,False
1754944323,132,Interaction,51,-1,-1,5741829360,7,3,-1,False,False
1754944324,223,Interaction,45,-1,-1,4023568179,4,5,0,True,False
1754944354,131,Interaction,52,-2,-1,1504382679,3,4,0,False,False
1754944386,232,Interaction,45,-2,-1,2014679853,3,4,0,True,False
1754944409,124,Interaction,47,-2,-1,2165387940,1,1,-2,True,False
1754944457,224,Interaction,52,-2,-1,2106574398,0,2,-1,False,False
1754944476,133,Interaction,49,-1,-1,4350986721,4,9,2,False,False
1754944492,123,Interaction,47,-2,-1,4308167952,9,2,-1,True,False
1754944515,222,Interaction,36,-2,-1,3124607895,2,2,-1,True,False
1754944517,131,Interaction,44,1,1,1540382679,4,3,-1,False,False
1754944545,122,Interaction,50,1,1,5241908763,5,0,-2,False,False
1754944602,211,Interaction,56,2,1,9371846205,3,1,-2,True,False
1754944612,114,Interaction,49,-1,-1,1527068394,5,6,1,False,False
1754944616,214,Interaction,51,-2,-1,5198043267,1,1,-2,True,False
1754944658,232,Interaction,47,-2,-1,2014679853,9,3,-1,True,False
1754944668,133,Interaction,55,1,1,4395086721,3,5,0,True,False
1754944672,134,Interaction,44,-1,-1,4512890736,4,8,2,True,False
1754944687,212,Interaction,52,-2,-1,2354801697,4,8,2,False,False
1754944689,121,Interaction,53,-2,-1,5062743891,0,5,0,False,False
1754944718,124,Interaction,57,1,1,2165387940,8,4,0,False,False
1754944722,132,Interaction,49,-1,-1,5741832960,2,4,0,True,False
1754944725,111,Interaction,51,-2,-1,4631587092,7,0,-2,True,False
1754944734,112,Interaction,56,1,1,4276350981,1,2,-1,True,False
1754944744,113,Interaction,54,-2,-1,2674859031,1,6,1,False,False
1754944759,131,Interaction,57,0,0,1543082679,2,4,0,False,False
1754944789,112,Interaction,58,2,1,4276350981,1,2,-1,True,False
1754944803,222,Interaction,57,0,0,9738146250,1,7,1,False,False
1754944822,233,Interaction,53,-1,-1,8501346297,4,3,-1,False,False
1754944832,231,Interaction,50,2,1,7829610453,0,7,1,False,False
1754944833,214,Interaction,56,1,1,7954268310,7,3,-1,True,False
1754944839,234,Interaction,55,-2,-1,1436597820,0,1,-2,True,False
1754944842,213,Interaction,51,0,0,2784901653,9,3,-1,False,False
1754944844,113,Interaction,57,2,1,2674859031,5,5,0,False,False
1754944934,114,Interaction,53,-2,-1,1527068394,0,1,-2,False,False
1754944952,231,Interaction,55,-1,-1,4537298160,7,1,-2,True,False
1754944966,111,Interaction,54,-2,-1,4631580792,0,4,0,False,False
1754944966,233,Interaction,50,1,1,3985041627,4,0,-2,False,False
1754944975,122,Interaction,59,-2,-1,5241098763,3,1,-2,False,False
1754944980,123,Interaction,56,1,1,4308162795,1,3,-1,True,False
1754945001,224,Interaction,58,-2,-1,2106574398,7,3,-1,True,False
1754945016,223,Interaction,63,-2,-1,4052368179,3,2,-1,True,False
1754945018,232,Interaction,55,-2,-1,2014367985,2,1,-2,True,False
1754945047,124,Interaction,50,2,1,2165387940,6,7,1,False,False
1754945054,112,Interaction,53,-2,-1,4276350981,4,3,-1,False,False
1754945061,211,Interaction,61,1,1,9317846205,9,5,0,False,False
1754945070,133,Interaction,58,2,1,4539086721,2,3,-1,False,False
1754945096,223,Interaction,64,-2,-1,4025368179,1,0,-2,True,False
1754945111,121,Interaction,63,-2,-1,5062743891,5,4,0,False,False
1754945113,224,Interaction,64,-2,-1,2103657498,4,6,1,True,False
1754945121,221,Interaction,59,-2,-1,6547280319,2,4,0,False,False
1754945126,214,Interaction,54,-2,-1,5198043267,1,1,-2,False,False
1754945137,212,Interaction,60,-2,-1,2385401697,3,5,0,True,False
1754945152,111,Interaction,64,0,0,4631580792,5,8,2,True,False
1754945156,131,Interaction,58,-2,-1,1543082679,5,8,2,False,False
1754945184,234,Interaction,63,-2,-1,1436597820,9,0,-2,True,False
1754945212,112,Interaction,61,-2,-1,4237650981,0,4,0,False,False
1754945219,133,Interaction,59,-2,-1,4359086721,8,2,-1,False,False
1754945221,134,Interaction,62,-2,-1,4518290736,0,4,0,True,False
1754945234,222,Interaction,54,-2,-1,3124607895,0,3,-1,False,False
1754945254,132,Interaction,63,-2,-1,5471832960,9,0,-2,True,False
